Location_Code,latitude,longitude,depth,SampleID,time,Temp,Air_Temp,Salinity,Chl_Volume_Filtered,Chl1,Chl2,Avg_Chloro,Phaeo1,Phaeo2,Avg_Phaeo,Phosphate,Silicate,Nitrite,Nitrite_Nitrate,Ammonium,Nitrate,DA_Volume_Filtered,pDA,tDA,dDA,Volume_Settled_for_Counting,Akashiwo_sanguinea,Alexandrium_spp,Dinophysis_spp,Lingulodinium_polyedra,Prorocentrum_spp,Pseudo_nitzschia_delicatissima_group,Pseudo_nitzschia_seriata_group,Ceratium_spp,Cochlodinium_spp,Gymnodinium_spp,Other_Diatoms,Other_Dinoflagellates,Total_Phytoplankton
NP,33.6061,-117.9311,NaN,NP052112,2012-05-21T15:55:00Z,19.5,NaN,NaN,100.0,3.9,3.9,3.9,NaN,NaN,NaN,0.33,1.95,0.0,0.48,1.58,0.48,200.0,0.0,NaN,NaN,25.0,0.0,2600.0,2600.0,0.0,77995.0,57197.0,5200.0,NaN,NaN,NaN,93594.0,7800.0,246986.0
NP,33.6061,-117.9311,NaN,NP052912,2012-05-29T15:55:00Z,18.5,NaN,NaN,100.0,2.77,3.08,2.93,NaN,NaN,NaN,0.27,0.0,0.0,0.39,3.18,0.39,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,2600.0,103994.0,12999.0,NaN,NaN,NaN,109193.0,7800.0,236586.0
NP,33.6061,-117.9311,NaN,NP060412,2012-06-04T15:45:00Z,20.0,NaN,NaN,100.0,3.4,3.47,3.44,NaN,NaN,NaN,0.28,0.0,0.11,0.51,1.4,0.4,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,28598.0,10399.0,NaN,NaN,NaN,109193.0,0.0,148190.0
NP,33.6061,-117.9311,NaN,NP061112,2012-06-11T15:45:00Z,21.5,NaN,NaN,100.0,1.45,1.27,1.36,NaN,NaN,NaN,0.37,1.63,0.0,1.17,4.82,1.17,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,12999.0,5200.0,0.0,NaN,NaN,NaN,2600.0,2600.0,23399.0
NP,33.6061,-117.9311,NaN,NP061812,2012-06-18T15:40:00Z,20.0,NaN,NaN,100.0,0.29,0.29,0.29,NaN,NaN,NaN,0.39,1.78,0.1,0.53,1.98,0.43,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,7800.0,5200.0,0.0,NaN,NaN,NaN,33798.0,10399.0,57197.0
NP,33.6061,-117.9311,NaN,NP062512,2012-06-25T15:40:00Z,18.0,NaN,NaN,100.0,3.27,3.27,3.27,NaN,NaN,NaN,0.22,3.54,0.0,0.24,0.52,0.24,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,46797.0,259984.0,15599.0,NaN,NaN,NaN,80595.0,25998.0,428974.0
NP,33.6061,-117.9311,NaN,NP070212,2012-07-02T15:45:00Z,19.0,NaN,NaN,100.0,4.82,4.82,4.82,NaN,NaN,NaN,0.16,1.41,0.0,0.58,1.98,0.58,200.0,0.1,NaN,NaN,25.0,0.0,0.0,5200.0,2600.0,83195.0,504370.0,7800.0,NaN,NaN,NaN,335380.0,163790.0,1102335.0
NP,33.6061,-117.9311,NaN,NP070912,2012-07-09T16:00:00Z,19.0,NaN,NaN,100.0,3.11,3.11,3.11,NaN,NaN,NaN,0.23,0.0,0.0,2.37,2.28,2.37,200.0,0.0,NaN,NaN,25.0,0.0,0.0,2600.0,0.0,7800.0,23399.0,2600.0,NaN,NaN,NaN,153391.0,5200.0,194989.0
NP,33.6061,-117.9311,NaN,NP071612,2012-07-16T15:30:00Z,20.0,NaN,NaN,100.0,1.27,1.27,1.27,NaN,NaN,NaN,0.14,0.0,0.11,0.66,2.34,0.55,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,28598.0,12999.0,NaN,NaN,NaN,465372.0,2600.0,509569.0
NP,33.6061,-117.9311,NaN,NP072312,2012-07-23T15:30:00Z,21.0,NaN,NaN,100.0,1.33,1.33,1.33,NaN,NaN,NaN,0.27,0.0,0.0,0.57,2.05,0.57,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,5200.0,5200.0,0.0,NaN,NaN,NaN,129992.0,5200.0,145592.0
NP,33.6061,-117.9311,NaN,NP080612,2012-08-06T15:45:00Z,19.5,NaN,NaN,100.0,1.0,0.99,1.0,NaN,NaN,NaN,0.41,0.0,0.0,0.51,3.09,0.44,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,18199.0,0.0,18199.0
NP,33.6061,-117.9311,NaN,NP081312,2012-08-13T17:55:00Z,22.0,NaN,NaN,100.0,1.15,1.52,1.34,NaN,NaN,NaN,0.46,0.0,0.0,0.39,1.72,0.33,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,75395.0,5200.0,80595.0
NP,33.6061,-117.9311,NaN,NP082012,2012-08-20T16:10:00Z,20.5,NaN,NaN,100.0,1.21,1.4,1.31,NaN,NaN,NaN,0.27,0.0,0.0,0.32,0.67,0.26,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,2600.0,0.0,NaN,NaN,NaN,109193.0,0.0,111793.0
NP,33.6061,-117.9311,NaN,NP082712,2012-08-27T16:20:00Z,22.5,NaN,NaN,100.0,2.31,2.26,2.29,NaN,NaN,NaN,0.23,0.0,0.0,0.89,18.8,0.81,200.0,0.0,NaN,NaN,25.0,0.0,0.0,2600.0,0.0,2600.0,70196.0,0.0,NaN,NaN,NaN,553767.0,12999.0,642162.0
NP,33.6061,-117.9311,NaN,NP090412,2012-09-04T13:40:00Z,21.5,NaN,NaN,100.0,1.78,1.51,1.65,NaN,NaN,NaN,0.24,1.82,0.0,0.43,0.97,0.34,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,7800.0,0.0,NaN,NaN,NaN,15599.0,0.0,23399.0
NP,33.6061,-117.9311,NaN,NP091012,2012-09-10T16:45:00Z,23.0,NaN,NaN,100.0,0.54,0.61,0.58,NaN,NaN,NaN,0.22,1.64,0.0,0.69,1.81,0.68,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,41598.0,23399.0,NaN,NaN,NaN,51997.0,10399.0,127393.0
NP,33.6061,-117.9311,NaN,NP091712,2012-09-17T14:55:00Z,19.5,NaN,NaN,100.0,0.25,0.26,0.26,NaN,NaN,NaN,0.24,2.0,0.0,0.35,1.11,0.29,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,44197.0,59796.0,NaN,NaN,NaN,54597.0,2600.0,161190.0
NP,33.6061,-117.9311,NaN,NP092412,2012-09-24T16:50:00Z,22.0,NaN,NaN,100.0,4.83,5.08,4.96,NaN,NaN,NaN,0.21,3.89,0.0,0.98,33.7,0.9,200.0,0.0,NaN,NaN,25.0,0.0,0.0,2600.0,0.0,25998.0,0.0,0.0,NaN,NaN,NaN,54597.0,12999.0,96194.0
NP,33.6061,-117.9311,NaN,NP100112,2012-10-01T14:10:00Z,19.0,NaN,NaN,100.0,0.18,0.15,0.17,NaN,NaN,NaN,0.22,0.0,0.15,0.39,1.33,0.24,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,7800.0,0.0,0.0,NaN,NaN,NaN,28598.0,5200.0,41598.0
NP,33.6061,-117.9311,NaN,NP100812,2012-10-08T14:00:00Z,21.0,NaN,NaN,100.0,0.29,0.52,0.41,NaN,NaN,NaN,0.16,0.0,0.0,0.32,1.34,0.25,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,12999.0,10399.0,0.0,NaN,NaN,NaN,189789.0,0.0,213187.0
NP,33.6061,-117.9311,NaN,NP101512,2012-10-15T15:05:00Z,18.0,NaN,NaN,100.0,4.75,4.92,4.84,NaN,NaN,NaN,0.31,0.0,0.0,0.0,0.63,0.0,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,5200.0,5200.0,5200.0,15599.0,NaN,NaN,NaN,148191.0,20799.0,200189.0
NP,33.6061,-117.9311,NaN,NP102212,2012-10-22T17:20:00Z,NaN,NaN,NaN,100.0,0.96,0.43,0.7,NaN,NaN,NaN,0.24,0.0,0.0,0.27,0.97,0.25,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,5200.0,0.0,5200.0
NP,33.6061,-117.9311,NaN,NP102912,2012-10-29T16:20:00Z,17.5,NaN,NaN,100.0,1.22,1.23,1.23,NaN,NaN,NaN,0.32,2.52,0.0,0.2,0.51,0.15,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,12999.0,0.0,NaN,NaN,NaN,15599.0,25998.0,54597.0
NP,33.6061,-117.9311,NaN,NP110512,2012-11-05T15:15:00Z,17.5,NaN,NaN,100.0,0.28,0.3,0.29,NaN,NaN,NaN,0.32,2.53,0.0,0.21,0.31,0.15,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,46797.0,18199.0,NaN,NaN,NaN,62396.0,2600.0,129992.0
NP,33.6061,-117.9311,NaN,NP111212,2012-11-12T15:45:00Z,14.0,NaN,NaN,100.0,1.02,0.81,0.92,NaN,NaN,NaN,0.34,4.71,0.3,1.91,0.31,1.61,200.0,0.0,NaN,NaN,25.0,2600.0,0.0,2600.0,0.0,5200.0,85795.0,10399.0,NaN,NaN,NaN,72796.0,98794.0,278184.0
NP,33.6061,-117.9311,NaN,NP111912,2012-11-19T15:55:00Z,15.5,NaN,NaN,100.0,0.39,0.41,0.4,NaN,NaN,NaN,0.36,2.04,0.0,0.0,0.79,0.0,200.0,0.0,NaN,NaN,25.0,2600.0,0.0,2600.0,0.0,5200.0,85795.0,10399.0,NaN,NaN,NaN,114393.0,7800.0,228787.0
NP,33.6061,-117.9311,NaN,NP112612,2012-11-26T16:35:00Z,16.5,NaN,NaN,100.0,0.57,0.71,0.64,NaN,NaN,NaN,0.27,1.86,0.0,0.0,0.66,0.0,200.0,0.0,NaN,NaN,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NP,33.6061,-117.9311,NaN,NP120312,2012-12-03T18:25:00Z,17.5,NaN,NaN,100.0,0.49,0.49,0.49,NaN,NaN,NaN,0.36,2.16,0.0,0.0,0.2,0.0,200.0,0.0,NaN,NaN,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NP,33.6061,-117.9311,NaN,NP121012,2012-12-10T16:05:00Z,14.5,NaN,NaN,100.0,0.99,1.32,1.16,NaN,NaN,NaN,0.47,4.7,0.1,0.0,0.98,0.0,200.0,0.0,NaN,NaN,25.0,7800.0,0.0,0.0,18199.0,15599.0,0.0,0.0,NaN,NaN,NaN,5200.0,5200.0,51997.0
NP,33.6061,-117.9311,NaN,NP121712,2012-12-17T16:40:00Z,14.5,NaN,NaN,100.0,5.36,5.08,5.22,NaN,NaN,NaN,0.38,2.82,0.0,0.0,0.68,0.0,200.0,0.0,NaN,NaN,25.0,38998.0,0.0,0.0,15599.0,10399.0,5200.0,0.0,NaN,NaN,NaN,15599.0,2600.0,88395.0
NP,33.6061,-117.9311,NaN,NP010213,2013-01-02T16:35:00Z,13.0,NaN,NaN,100.0,0.83,3.54,2.19,NaN,NaN,NaN,0.23,1.5,0.0,0.93,0.62,0.84,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,41598.0,28598.0,NaN,NaN,NaN,642161.0,7800.0,720157.0
NP,33.6061,-117.9311,NaN,NP010713,2013-01-07T15:45:00Z,13.0,NaN,NaN,100.0,7.9,7.73,7.82,NaN,NaN,NaN,0.16,0.0,0.0,0.0,0.45,0.0,200.0,0.09,NaN,NaN,25.0,5200.0,0.0,0.0,0.0,0.0,0.0,12999.0,NaN,NaN,NaN,109193.0,2600.0,129992.0
NP,33.6061,-117.9311,NaN,NP011413,2013-01-14T16:05:00Z,10.5,NaN,NaN,100.0,2.86,2.81,2.84,NaN,NaN,NaN,0.46,4.44,0.14,5.87,3.25,5.72,200.0,0.0,NaN,NaN,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NP,33.6061,-117.9311,NaN,NP012213,2013-01-22T15:50:00Z,12.0,NaN,NaN,100.0,0.63,0.62,0.63,NaN,NaN,NaN,0.2,1.06,0.0,0.7,1.36,0.63,200.0,0.12,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,10399.0,41598.0,NaN,NaN,NaN,675959.0,7800.0,735756.0
NP,33.6061,-117.9311,NaN,NP012813,2013-01-28T16:05:00Z,13.0,NaN,NaN,100.0,0.81,0.89,0.85,NaN,NaN,NaN,0.37,3.49,0.0,1.82,1.63,1.73,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,98794.0,0.0,98794.0
NP,33.6061,-117.9311,NaN,NP020413,2013-02-04T15:55:00Z,13.0,NaN,NaN,100.0,0.43,0.46,0.45,NaN,NaN,NaN,0.27,3.63,0.0,1.33,1.02,1.24,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,28598.0,0.0,28598.0
NP,33.6061,-117.9311,NaN,NP021113,2013-02-11T16:10:00Z,12.5,NaN,NaN,100.0,0.59,0.64,0.62,NaN,NaN,NaN,0.39,6.51,0.3,2.86,1.44,2.56,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,7800.0,0.0,NaN,NaN,NaN,33798.0,0.0,41598.0
NP,33.6061,-117.9311,NaN,NP021913,2013-02-19T16:10:00Z,13.0,NaN,NaN,100.0,0.47,0.42,0.45,NaN,NaN,NaN,0.29,3.29,0.2,2.07,1.34,1.87,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,18199.0,2600.0,NaN,NaN,NaN,41598.0,2600.0,64996.0
NP,33.6061,-117.9311,NaN,NP022513,2013-02-25T16:40:00Z,13.0,NaN,NaN,100.0,0.54,0.53,0.54,NaN,NaN,NaN,0.38,5.12,0.36,4.23,1.09,3.87,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,2600.0,2600.0,NaN,NaN,NaN,179389.0,0.0,184589.0
NP,33.6061,-117.9311,NaN,NP030413,2013-03-04T16:15:00Z,14.0,NaN,NaN,100.0,0.88,0.96,0.92,NaN,NaN,NaN,0.14,0.0,0.0,0.0,1.23,0.0,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,5200.0,10399.0,NaN,NaN,NaN,1029538.0,0.0,1045137.0
NP,33.6061,-117.9311,NaN,NP031113,2013-03-11T15:15:00Z,13.4,NaN,NaN,100.0,0.82,0.85,0.84,NaN,NaN,NaN,0.62,7.01,0.36,7.14,1.46,6.78,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,2600.0,0.0,NaN,NaN,NaN,67596.0,2600.0,72796.0
NP,33.6061,-117.9311,NaN,NP031813,2013-03-18T19:15:00Z,14.6,NaN,NaN,100.0,NaN,NaN,NaN,NaN,NaN,NaN,0.2,2.44,0.0,0.53,0.62,0.49,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,20799.0,10399.0,NaN,NaN,NaN,400376.0,10399.0,441973.0
NP,33.6061,-117.9311,NaN,NP032513,2013-03-25T18:35:00Z,16.3,NaN,NaN,100.0,1.48,1.43,1.46,NaN,NaN,NaN,0.23,2.26,0.0,0.2,0.42,0.19,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,7800.0,0.0,NaN,NaN,NaN,46797.0,5200.0,59797.0
NP,33.6061,-117.9311,NaN,NP033013,2013-03-30T17:35:00Z,16.5,NaN,NaN,100.0,2.06,1.95,2.01,NaN,NaN,NaN,0.26,1.02,0.0,0.52,0.86,0.46,200.0,0.1,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,18199.0,12999.0,NaN,NaN,NaN,77995.0,5200.0,114393.0
NP,33.6061,-117.9311,NaN,NP040213,2013-04-02T14:35:00Z,14.6,NaN,NaN,100.0,5.1,4.85,4.98,NaN,NaN,NaN,0.46,3.9,0.19,3.8,0.93,3.61,200.0,2.56,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,2600.0,226186.0,NaN,NaN,NaN,98794.0,10399.0,337979.0
NP,33.6061,-117.9311,NaN,NP040913,2013-04-09T13:50:00Z,12.6,NaN,NaN,100.0,5.17,5.3,5.24,NaN,NaN,NaN,1.05,15.63,0.36,14.6,2.53,14.27,200.0,0.51,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,38998.0,NaN,NaN,NaN,18199.0,7800.0,64996.0
NP,33.6061,-117.9311,NaN,NP041513,2013-04-15T15:45:00Z,15.5,NaN,NaN,100.0,2.83,2.76,2.8,NaN,NaN,NaN,0.2,1.06,0.0,0.0,0.54,0.0,200.0,7.42,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,127392.0,NaN,NaN,NaN,15599.0,18199.0,161190.0
NP,33.6061,-117.9311,NaN,NP042213,2013-04-22T15:20:00Z,15.6,NaN,NaN,100.0,4.49,4.11,4.3,NaN,NaN,NaN,0.11,0.0,0.1,0.44,3.29,0.35,200.0,1.23,NaN,NaN,25.0,0.0,0.0,5200.0,0.0,20799.0,44197.0,124793.0,NaN,NaN,NaN,189789.0,20799.0,405576.0
NP,33.6061,-117.9311,NaN,NP042913,2013-04-29T15:15:00Z,16.0,NaN,NaN,100.0,0.47,0.47,0.47,NaN,NaN,NaN,0.15,1.49,0.11,0.62,1.55,0.51,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,2600.0,0.0,0.0,NaN,NaN,NaN,103994.0,5200.0,111793.0
NP,33.6061,-117.9311,NaN,NP050613,2013-05-06T15:35:00Z,17.8,NaN,NaN,100.0,1.63,1.58,1.61,NaN,NaN,NaN,0.0,0.0,0.0,0.0,1.28,0.0,200.0,0.0,NaN,NaN,25.0,0.0,0.0,2600.0,0.0,2600.0,0.0,0.0,NaN,NaN,NaN,83195.0,0.0,88395.0
NP,33.6061,-117.9311,NaN,NP051313,2013-05-13T15:45:00Z,18.9,NaN,NaN,100.0,1.9,1.93,1.92,NaN,NaN,NaN,0.22,1.75,0.0,0.0,1.37,0.0,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,15599.0,0.0,0.0,NaN,NaN,NaN,25998.0,10399.0,51997.0
NP,33.6061,-117.9311,NaN,NP052013,2013-05-20T16:20:00Z,19.2,NaN,NaN,100.0,1.09,1.13,1.11,NaN,NaN,NaN,0.16,1.53,0.14,0.41,1.91,0.27,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,12999.0,0.0,0.0,NaN,NaN,NaN,111793.0,10399.0,135192.0
NP,33.6061,-117.9311,NaN,NP052713,2013-05-27T17:25:00Z,20.0,NaN,NaN,100.0,1.2,1.24,1.22,NaN,NaN,NaN,0.17,1.99,0.0,0.23,1.84,0.23,200.0,NaN,NaN,NaN,25.0,0.0,0.0,0.0,0.0,2600.0,0.0,0.0,NaN,NaN,NaN,20799.0,0.0,23399.0
NP,33.6061,-117.9311,NaN,NP060313,2013-06-03T18:20:00Z,20.3,NaN,NaN,100.0,2.15,2.08,2.12,NaN,NaN,NaN,0.12,1.5,0.0,0.0,0.28,0.0,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,NaN,NaN,NaN,44197.0,2600.0,49397.0
NP,33.6061,-117.9311,NaN,NP061013,2013-06-10T15:50:00Z,19.0,NaN,NaN,100.0,2.63,2.77,2.7,NaN,NaN,NaN,0.12,5.5,0.0,0.0,0.78,0.0,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,20799.0,23399.0,0.0,NaN,NaN,NaN,25998.0,18199.0,88395.0
NP,33.6061,-117.9311,NaN,NP061713,2013-06-17T17:35:00Z,19.2,NaN,NaN,100.0,2.46,2.47,2.47,NaN,NaN,NaN,0.0,1.69,0.11,0.0,0.29,0.0,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,23399.0,23399.0,0.0,NaN,NaN,NaN,85795.0,15599.0,148192.0
NP,33.6061,-117.9311,NaN,NP062413,2013-06-24T15:45:00Z,20.5,NaN,NaN,100.0,2.26,1.99,2.13,NaN,NaN,NaN,0.19,3.97,0.0,0.2,0.8,0.2,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,28598.0,2600.0,31198.0
NP,33.6061,-117.9311,NaN,NP070113,2013-07-01T15:15:00Z,20.3,NaN,NaN,100.0,2.66,2.72,2.69,NaN,NaN,NaN,0.1,1.77,0.1,0.0,1.35,0.0,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,7800.0,5200.0,0.0,NaN,NaN,NaN,127392.0,0.0,140392.0
NP,33.6061,-117.9311,NaN,NP070813,2013-07-08T16:30:00Z,20.0,NaN,NaN,100.0,2.77,2.58,2.68,NaN,NaN,NaN,0.3,2.75,0.12,0.0,9.15,0.0,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,2600.0,5200.0,0.0,0.0,NaN,NaN,NaN,85795.0,7800.0,101394.0
NP,33.6061,-117.9311,NaN,NP071513,2013-07-15T17:30:00Z,23.0,NaN,NaN,100.0,0.8,0.72,0.76,NaN,NaN,NaN,0.16,1.86,0.0,0.0,1.34,0.0,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,NaN,NaN,NaN,36398.0,0.0,38998.0
NP,33.6061,-117.9311,NaN,NP072213,2013-07-22T16:40:00Z,20.0,NaN,NaN,100.0,1.16,1.08,1.12,NaN,NaN,NaN,0.14,1.48,0.0,0.0,0.54,0.0,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,2600.0,10399.0,5200.0,NaN,NaN,NaN,28598.0,0.0,46797.0
NP,33.6061,-117.9311,NaN,NP072913,2013-07-29T18:05:00Z,19.5,NaN,NaN,100.0,1.96,2.01,1.99,NaN,NaN,NaN,0.13,3.63,0.11,0.0,0.27,0.0,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,15599.0,197588.0,0.0,NaN,NaN,NaN,111793.0,10399.0,335380.0
NP,33.6061,-117.9311,NaN,NP080513,2013-08-05T15:10:00Z,18.1,NaN,NaN,100.0,2.25,2.52,2.39,NaN,NaN,NaN,0.21,0.0,0.0,0.0,1.08,0.0,200.0,0.11,NaN,NaN,25.0,0.0,0.0,0.0,0.0,2600.0,639562.0,44197.0,NaN,NaN,NaN,337980.0,12999.0,1037338.0
NP,33.6061,-117.9311,NaN,NP081213,2013-08-12T18:55:00Z,19.0,NaN,NaN,100.0,2.7,2.85,2.78,NaN,NaN,NaN,0.19,0.0,0.0,0.22,1.47,0.22,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,38998.0,0.0,0.0,NaN,NaN,NaN,2600.0,18199.0,59797.0
NP,33.6061,-117.9311,NaN,NP081913,2013-08-19T14:55:00Z,19.7,NaN,NaN,100.0,1.26,1.15,1.21,NaN,NaN,NaN,0.17,1.17,0.1,0.23,0.25,0.13,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,2600.0,5200.0,0.0,NaN,NaN,NaN,15599.0,2600.0,25999.0
NP,33.6061,-117.9311,NaN,NP082613,2013-08-26T15:20:00Z,18.5,NaN,NaN,100.0,2.31,2.92,2.62,NaN,NaN,NaN,0.14,2.49,0.0,0.39,0.93,0.39,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,38998.0,10399.0,NaN,NaN,NaN,155991.0,15599.0,220987.0
NP,33.6061,-117.9311,NaN,NP090313,2013-09-03T15:05:00Z,19.3,NaN,NaN,100.0,0.92,0.91,0.92,NaN,NaN,NaN,0.2,2.53,0.0,0.27,0.55,0.27,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,2600.0,0.0,0.0,NaN,NaN,NaN,36398.0,10399.0,49397.0
NP,33.6061,-117.9311,NaN,NP090913,2013-09-09T15:10:00Z,17.6,NaN,NaN,100.0,4.16,4.22,4.19,NaN,NaN,NaN,0.29,2.35,0.11,0.58,1.82,0.47,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,10399.0,7800.0,0.0,NaN,NaN,NaN,75395.0,20799.0,114393.0
NP,33.6061,-117.9311,NaN,NP091613,2013-09-16T15:35:00Z,18.0,NaN,NaN,100.0,0.38,0.39,0.39,NaN,NaN,NaN,0.22,2.06,0.0,0.0,0.0,0.0,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,5200.0,0.0,NaN,NaN,NaN,2600.0,5200.0,13000.0
NP,33.6061,-117.9311,NaN,NP092413,2013-09-24T15:20:00Z,18.9,NaN,NaN,100.0,1.85,1.86,1.86,NaN,NaN,NaN,0.35,3.38,0.0,0.32,0.42,0.32,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,2600.0,0.0,0.0,NaN,NaN,NaN,23399.0,15599.0,41598.0
NP,33.6061,-117.9311,NaN,NP100113,2013-10-01T15:55:00Z,20.1,NaN,NaN,100.0,1.29,1.23,1.26,NaN,NaN,NaN,0.19,1.56,0.0,0.0,0.6,0.0,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,5200.0,0.0,NaN,NaN,NaN,720157.0,2600.0,727957.0
NP,33.6061,-117.9311,NaN,NP100713,2013-10-07T15:10:00Z,19.8,NaN,NaN,100.0,1.89,1.62,1.76,NaN,NaN,NaN,0.16,0.0,0.0,0.0,0.0,0.0,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,215787.0,0.0,215787.0
NP,33.6061,-117.9311,NaN,NP101413,2013-10-14T15:20:00Z,18.1,NaN,NaN,100.0,1.72,1.65,1.69,NaN,NaN,NaN,0.21,1.31,0.11,0.28,1.83,0.17,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,44197.0,5200.0,49397.0
NP,33.6061,-117.9311,NaN,NP102113,2013-10-21T15:10:00Z,18.7,NaN,NaN,100.0,1.4,1.37,1.39,NaN,NaN,NaN,0.19,0.0,0.13,0.76,2.67,0.63,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,31198.0,0.0,31198.0
NP,33.6061,-117.9311,NaN,NP102813,2013-10-28T15:15:00Z,17.4,NaN,NaN,100.0,5.09,4.88,4.99,NaN,NaN,NaN,0.35,3.04,0.17,0.93,2.26,0.76,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,10399.0,0.0,10399.0,NaN,NaN,NaN,441973.0,18199.0,480970.0
NP,33.6061,-117.9311,NaN,NP110413,2013-11-04T16:05:00Z,17.5,NaN,NaN,100.0,0.71,0.72,0.72,NaN,NaN,NaN,0.26,1.34,0.1,1.23,1.85,1.13,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,28598.0,0.0,28598.0
